Doc,Word,Baseline,System
p55/d2774,grow,0,0
p55/d2783,He,0,0
p55/d2783,breathing,0,0
p55/d2807,alive,1,0
p55/d2824,play,0,0
p55/d2824,hide-and-seek,1,1
p55/d2898,took,0,0
p55/d2898,years,0,1
p55/d2898,write,1,1
p55/d2898,book,1,0
p55/d2899,is,1,0
p55/d2899,comedy,1,0
p55/d2948,English,0,0
p55/d2960,It,0,0
p55/d2960,interesting,0,0
p55/d2966,begging,0,1
p55/d3082,are,0,0
p55/d3138,complete,0,0
p55/d3139,female,0,0
p55/d3139,Hamburger,0,0
p55/d3139,favored,0,0
p55/d3139,rubbers,0,0
p55/d3170,helping,0,0
p55/d3170,Miss,0,0
p55/d3186,Tom,0,0
p55/d3186,hates,0,1
p55/d3186,parties,0,1
p55/d3187,are,0,1
p55/d3187,fish,1,0
p55/d3187,sea,1,0
p55/d3226,watch,1,0
p55/d3226,stops,0,0
p55/d3239,Mexican,0,0
p55/d3239,vying,0,0
p55/d3239,lucrative,0,0
p55/d3239,drug,1,0
p55/d3239,trafficking,1,0
p55/d3239,routes,0,0
p55/d3239,U.S.,0,0
p55/d3289,He,0,0
p55/d3289,knows,0,0
p55/d3289,neither,0,0
p55/d3335,farts,0,0
p55/d3335,classroom,1,1
p55/d3378,is,0,0
p55/d3378,poet,1,0
p55/d3378,novelist,1,1
p55/d3418,Somebody,1,1
p55/d3418,was,0,0
p55/d3418,house,1,0
p55/d3432,drug,1,0
p55/d3432,smuggler,1,0
p55/d3432,arrested,0,0
p55/d3432,airport,1,1
p55/d3463,Mary,0,0
p55/d3463,hates,0,0
p55/d3463,spiders,1,0
p55/d3474,Tom,0,0
p55/d3474,very,0,1
p55/d3474,sociable,0,0
p56/d0153,accident,1,0
p56/d0153,bereaved,0,1
p56/d0153,husband,1,0
p56/d0716,was,0,0
p56/d0716,war,1,0
p56/d0716,took,0,0
p56/d0839,He,0,0
p56/d0839,wiped,1,1
p56/d0839,sweat,0,0
p56/d0839,face,1,0
p56/d0845,are,0,0
p56/d0845,people,0,0
p56/d0877,guitar,1,1
p56/d0877,is,0,0
p56/d0884,clock,1,0
p56/d0884,minutes,0,1
p56/d0884,fast,0,0
p56/d0896,Belgium,0,0
p56/d0896,big,0,0
p56/d0896,France,0,0
p56/d0912,understand,1,1
p56/d0949,car,1,0
p56/d0949,is,0,0
p56/d1145,delegates,1,0
p56/d1145,present,0,0
p56/d1145,he,0,0
p56/d1145,said,0,0
p56/d1383,war,1,0
p56/d1383,connected,0,0
p56/d1383,book,1,0
p56/d1391,company,1,0
p56/d1391,work,0,0
p56/d1392,Einstein,0,0
p56/d1392,die,0,0
p56/d1396,die,0,0
p56/d1404,call,0,0
p56/d1539,is,0,0
p56/d1539,toy,0,0
p56/d1539,shop,1,0
p56/d1539,neighborhood,0,0
p56/d1572,bragged,0,0
p56/d1572,it,0,0
p56/d1627,like,0,0
p56/d1627,turtles,0,0
p56/d1636,crowd,1,0
p56/d1636,applauded,1,1
p56/d1636,minutes,0,0
p56/d1641,cherry,0,0
p56/d1641,red,0,0
p56/d1660,Who,0,0
p56/d1660,coaches,0,1
p56/d1660,team,1,0
p56/d1735,John,0,0
p56/d1735,accompanied,0,0
p56/d1735,Mary,0,0
p56/d1735,concert,1,1
p56/d1740,Mary,0,0
p56/d1740,grilled,1,1
p56/d1740,meat,1,0
p56/d1799,Tom,0,0
p56/d1799,rinsed,0,0
p56/d1799,mouth,1,0
p56/d1889,ugly,1,1
p56/d1889,man,1,1
p56/d1889,knocked,0,0
p56/d1889,door,1,0
p56/d1892,He,0,0
p56/d1892,has,0,0
p56/d1892,brother,1,0
p56/d1892,lives,0,0
p56/d1892,Tokyo,0,0
p56/d1914,buy,0,0
p56/d1914,CDs,0,0
p56/d1924,Tom,0,0
p56/d1924,returned,1,0
p56/d1947,hotel,1,1
p56/d1947,belongs,1,0
p56/d1947,brother-in-law,1,1
p56/d1961,used,0,0
p56/d1961,noise,0,0
p56/d1994,messy,0,0
p56/d2013,stinks,0,0
p56/d2044,think,0,0
p56/d2044,girlfriend,0,0
p56/d2044,cute,0,0
p56/d2046,was,0,0
p56/d2046,American,0,0
p56/d2046,boxer,1,0
p56/d2069,cold,0,0
p56/d2069,bath,0,1
p56/d2069,refreshed,0,1
p56/d2093,Mary,0,0
p56/d2093,is,0,0
p56/d2093,Tom,0,0
p56/d2093,wife,1,1
p56/d2098,watered,0,0
p56/d2098,horse,1,0
p56/d2105,drove,0,0
p56/d2105,river,1,0
p56/d2205,Who,0,0
p56/d2205,died,1,0
p56/d2208,suffer,0,0
p56/d2208,claustrophobia,1,0
p56/d2288,wind,1,0
p56/d2288,blowing,0,0
p56/d2288,east,0,0
p56/d2310,book,1,0
p56/d2310,easy,1,0
p56/d2310,one,0,0
p56/d2359,name,1,0
p56/d2359,is,0,0
p56/d2359,loves,0,0
p56/d2359,cats,1,0
p56/d2381,times,0,0
p56/d2381,is,0,0
p56/d2386,drunk,0,0
p56/d2410,He,0,0
p56/d2410,slept,1,1
p56/d2410,car,1,0
p56/d2420,use,0,0
p56/d2439,Today,0,0
p56/d2439,picked,0,0
p56/d2439,year,1,0
p56/d2439,old,0,1
p56/d2439,nephew,1,1
p56/d2439,kindergarten,1,0
p56/d2506,Tom,0,0
p56/d2506,arrived,1,1
p56/d2506,gate,1,0
p56/d2506,rang,0,1
p56/d2506,bell,0,0
p56/d2546,brought,1,0
p56/d2580,want,0,0
p56/d2580,buy,0,0
p56/d2580,donuts,0,0
p56/d2630,allergic,0,0
p56/d2630,pollen,1,1
p56/d2634,He,0,0
p56/d2634,sings,1,0
p56/d2634,songs,1,0
p56/d2649,It,0,0
p56/d2649,dry,0,0
p56/d2732,nurse,1,0
p56/d2732,took,0,0
p56/d2732,temperature,1,0
p56/d2732,thermometer,1,0
p56/d2747,return,0,0
p56/d2766,mother,1,1
p56/d2766,always,0,0
p56/d2766,accompanies,0,0
p56/d2830,people,0,0
p56/d2830,voted,1,1
p56/d2856,Tom,0,0
p56/d2856,scratched,0,0
p56/d2856,head,1,0
p56/d2908,younger,0,0
p56/d2932,like,0,0
p56/d2932,playing,0,1
p56/d2932,chess,0,1
p56/d3093,It,0,0
p56/d3093,strange,1,0
p56/d3237,keeping,0,0
p56/d3237,diary,1,1
p56/d3237,day,1,0
p56/d3241,typhoon,1,0
p56/d3241,approaching,0,1
p56/d3241,Japan,0,0
p56/d3252,stomach,1,0
p56/d3252,growls,0,0
p56/d3287,Tom,0,0
p56/d3287,unlocked,1,0
p56/d3287,briefcase,1,1
p56/d3290,He,0,0
p56/d3290,tricked,0,0
p56/d3314,bridge,1,0
p56/d3314,repaired,1,1
p56/d3328,amused,0,0
p56/d3412,vague,0,0
p56/d3440,want,0,0
p56/d3440,eat,1,0
p56/d3440,mango,0,1
p56/d3452,buried,0,1
p56/d3512,nuts,0,0
p56/d3512,girl,1,0
p56/d3529,ship,1,0
p56/d3529,crew,1,0
p56/d3529,complete,0,0
p57/d0225,It,0,0
p57/d0225,small,0,1
p57/d0760,won,0,0
p57/d0760,championships,0,0
p57/d0761,worked,1,0
p57/d0762,arrested,0,0
p57/d0762,collapse,0,0
p57/d0782,had,1,0
p57/d0782,money,1,0
p57/d0782,buy,0,0
p57/d0782,it,0,0
p57/d0802,uncle,1,0
p57/d0802,lives,0,0
p57/d0802,school,0,1
p57/d0816,competed,1,1
p57/d0816,prize,1,1
p57/d0822,paid,1,1
p57/d0822,dollars,1,0
p57/d0862,found,0,0
p57/d0862,note,1,0
p57/d0862,desk,1,1
p57/d0862,know,0,0
p57/d0862,it,0,0
p57/d0862,is,0,0
p57/d0935,pressed,1,1
p57/d0935,nose,1,0
p57/d0935,glass,1,0
p57/d1149,newspapers,1,0
p57/d1149,violent,0,0
p57/d1237,He,0,0
p57/d1237,defeated,0,0
p57/d1237,Swedish,0,0
p57/d1237,player,1,0
p57/d1237,sets,0,0
p57/d1382,grasshoppers,1,0
p57/d1382,eat,0,0
p57/d1391,is,0,0
p57/d1391,name,1,0
p57/d1391,wife,1,1
p57/d1464,dropped,1,0
p57/d1464,apple,1,1
p57/d1532,He,0,0
p57/d1532,happy,1,0
p57/d1538,Tom,0,0
p57/d1538,left,0,0
p57/d1538,Boston,0,0
p57/d1603,book,0,1
p57/d1603,red,0,0
p57/d1676,man,1,0
p57/d1676,Kenyan,0,0
p57/d1814,thief,1,1
p57/d1814,ran,0,0
p57/d1889,He,0,0
p57/d1889,fond,0,0
p57/d1964,drives,0,0
p57/d1974,car,1,1
p57/d1974,green,0,0
p57/d1982,go,0,0
p57/d1982,taxi,0,0
p57/d2034,Tom,0,0
p57/d2034,sharpening,1,0
p57/d2034,knife,1,0
p57/d2049,got,0,0
p57/d2049,French,1,0
p57/d2122,worth,0,0
p57/d2182,Tom,0,0
p57/d2182,rescued,1,0
p57/d2187,stained,1,0
p57/d2187,wall,1,0
p57/d2187,beige,0,0
p57/d2232,girl,1,0
p57/d2232,wore,1,0
p57/d2232,kimono,1,1
p57/d2261,plot,1,1
p57/d2261,thickens,0,1
p57/d2423,do,0,0
p57/d2423,nothing,0,0
p57/d2549,People,0,0
p57/d2549,threw,1,0
p57/d2549,eggs,0,0
p57/d2549,politician,0,0
p57/d2592,played,0,0
p57/d2592,accordion,1,0
p57/d2609,All,0,0
p57/d2609,homesick,0,0
p57/d2621,go,0,1
p57/d2669,wolf,1,0
p57/d2669,went,0,0
p57/d2669,henhouse,0,0
p57/d2676,Someone,1,1
p57/d2676,called,0,0
p57/d2679,Tom,0,0
p57/d2679,allergic,0,0
p57/d2679,fish,0,0
p57/d2768,quarrel,1,0
p57/d2768,comes,0,0
p57/d2768,misunderstanding,0,0
p57/d2829,pleased,0,0
p57/d2829,new,1,0
p57/d2848,has,0,0
p57/d2848,son,1,0
p57/d2867,girlfriend,0,0
p57/d2867,dumped,0,0
p57/d2877,He,0,0
p57/d2877,loved,0,0
p57/d2877,Mary,0,0
p57/d2920,want,0,0
p57/d2920,reserve,0,0
p57/d2920,room,1,0
p57/d2937,French,1,0
p57/d2937,is,0,0
p57/d2954,Tom,0,0
p57/d2954,like,0,0
p57/d2954,jazz,0,0
p57/d2961,dig,0,0
p57/d2965,Tom,0,0
p57/d2965,new,1,0
p57/d2965,girlfriend,0,0
p57/d2965,very,0,1
p57/d2965,young,0,0
p57/d2966,chastity,1,0
p57/d2966,belt,0,0
p57/d2966,set,0,0
p57/d2966,airport,1,0
p57/d3000,China,0,0
p57/d3000,times,0,0
p57/d3000,bigger,0,0
p57/d3000,Japan,0,0
p57/d3043,began,0,0
p57/d3043,playing,0,0
p57/d3043,golf,1,0
p57/d3043,years,0,0
p57/d3045,homework,1,1
p57/d3076,Who,0,0
p57/d3076,bite,0,0
p57/d3142,Tom,0,0
p57/d3142,worked,0,0
p57/d3142,years,0,0
p57/d3159,taller,1,0
p57/d3159,Mary,0,0
p57/d3178,need,0,0
p57/d3186,Tom,0,0
p57/d3186,sliced,0,0
p57/d3186,apple,1,0
p57/d3215,monkey,1,1
p57/d3215,cage,1,0
p57/d3334,Taro,0,0
p57/d3334,drew,0,0
p57/d3334,yen,0,0
p57/d3334,bank,0,0
p57/d3359,uncle,1,1
p57/d3359,lives,0,0
p57/d3359,east,0,0
p57/d3359,Spain,0,0
p57/d3364,began,0,0
p57/d3364,displaying,0,0
p57/d3364,symptoms,1,1
p57/d3364,Alzheimer's,0,0
p57/d3371,afraid,0,0
p57/d3371,dialed,0,1
p57/d3371,wrong,0,0
p57/d3371,number,0,0
p57/d3399,Suck,0,0
p57/d3399,dick,0,0
p57/d3430,fabric,1,1
p57/d3430,stains,0,0
p57/d3430,easily,1,1
p57/d3525,Who,0,0
p57/d3525,invented,1,1
p57/d3525,dynamite,1,0
p58/d0163,boy,0,1
p58/d0163,carved,0,0
p58/d0163,name,1,0
p58/d0163,tree,1,0
p58/d0231,He,0,0
p58/d0231,married,0,0
p58/d0715,belongs,0,0
p58/d0715,U.K.,0,0
p58/d0822,lent,0,0
p58/d0822,CD,0,0
p58/d0837,He,0,0
p58/d0837,was,0,0
p58/d0837,queue,1,1
p58/d0849,months,0,0
p58/d0849,pregnant,1,0
p58/d0861,cigars,1,1
p58/d0861,cost,0,0
p58/d0861,Marks,0,0
p58/d0872,Jack,0,0
p58/d0872,fault,0,0
p58/d0884,living,0,0
p58/d0892,afraid,1,1
p58/d0904,normal,0,0
p58/d0907,think,0,0
p58/d0936,punched,1,0
p58/d0936,face,1,0
p58/d1242,afternoon,1,1
p58/d1242,lost,0,0
p58/d1242,Austrian,0,0
p58/d1381,was,0,0
p58/d1381,name,1,0
p58/d1381,brother,1,0
p58/d1383,movie,1,1
p58/d1383,filmed,1,0
p58/d1473,He,0,0
p58/d1473,adores,1,1
p58/d1473,it,0,0
p58/d1506,building,1,0
p58/d1506,has,0,0
p58/d1526,ceiling,1,0
p58/d1526,fell,0,0
p58/d1526,he,0,0
p58/d1526,crushed,0,0
p58/d1540,Tom,0,0
p58/d1540,shot,0,0
p58/d1540,Mary,0,0
p58/d1540,crossbow,1,1
p58/d1572,Napoleon,0,0
p58/d1572,crowned,1,0
p58/d1581,glass,1,0
p58/d1581,is,0,0
p58/d1594,Tom,0,0
p58/d1594,stole,0,0
p58/d1594,bike,0,0
p58/d1622,Tom,0,0
p58/d1622,bought,1,0
p58/d1622,drinks,1,0
p58/d1639,Lucy,0,0
p58/d1639,use,0,0
p58/d1639,chopsticks,1,0
p58/d1724,Tom,0,0
p58/d1724,tied,1,0
p58/d1724,canoe,1,0
p58/d1724,top,1,0
p58/d1724,car,1,0
p58/d1746,afraid,1,0
p58/d1746,future,1,0
p58/d1761,He,0,0
p58/d1761,sang,0,0
p58/d1761,medley,1,1
p58/d1761,hits,0,0
p58/d1777,Tom,0,0
p58/d1777,paid,1,0
p58/d1777,fine,1,0
p58/d1849,weeks,1,0
p58/d1853,clothes,0,0
p58/d1858,flag,1,0
p58/d1858,up,0,0
p58/d1934,ship,1,1
p58/d1934,needs,0,0
p58/d1934,anchor,1,0
p58/d1974,horse,1,0
p58/d1974,snorts,0,0
p58/d2069,arrived,1,0
p58/d2072,ate,0,0
p58/d2072,eggs,1,0
p58/d2171,Who,0,0
p58/d2171,wrote,1,0
p58/d2203,Tom,0,0
p58/d2203,oiled,1,0
p58/d2213,pie,1,1
p58/d2213,delicious,0,0
p58/d2224,painted,1,1
p58/d2227,river,1,0
p58/d2227,flows,0,0
p58/d2227,calmly,0,0
p58/d2275,born,0,0
p58/d2275,Paris,0,0
p58/d2457,owe,1,0
p58/d2475,Who,0,0
p58/d2475,go,0,0
p58/d2475,beach,1,0
p58/d2476,He,0,0
p58/d2476,belongs,0,0
p58/d2576,Tom,0,0
p58/d2576,hair,1,0
p58/d2576,cut,0,1
p58/d2610,kicked,0,0
p58/d2610,horse,1,0
p58/d2631,father,1,0
p58/d2631,fishing,0,0
p58/d2825,Swallows,0,0
p58/d2825,ahead,0,0
p58/d2837,love,0,0
p58/d2837,clothes,0,0
p58/d2950,unsettled,0,0
p58/d2950,news,1,0
p58/d2990,He,0,0
p58/d2990,has,0,0
p58/d2990,fever,1,0
p58/d2990,degrees,0,0
p58/d3083,Tom,0,0
p58/d3083,artist,1,1
p58/d3087,Tom,0,0
p58/d3087,Mary,0,0
p58/d3087,speak,0,1
p58/d3087,French,1,0
p58/d3133,freaked,1,0
p58/d3155,bought,1,0
p58/d3155,new,1,0
p58/d3186,sorry,0,0
p58/d3186,misunderstood,0,0
p58/d3198,He,0,0
p58/d3198,sold,1,0
p58/d3198,all,0,0
p58/d3198,he,0,0
p58/d3198,owned,1,0
p58/d3249,He,0,0
p58/d3249,completely,0,0
p58/d3249,pissed,0,0
p58/d3291,hall,0,1
p58/d3291,hold,0,0
p58/d3291,people,0,0
p58/d3295,Tom,0,0
p58/d3295,pushed,1,0
p58/d3295,pillows,1,0
p58/d3295,bed,1,1
p58/d3316,He,0,0
p58/d3316,jumped,1,0
p58/d3316,puddle,0,0
p58/d3317,valley,1,1
p58/d3317,miles,1,0
p58/d3317,wide,1,0
p58/d3359,want,0,0
p58/d3359,pencil,1,0
p58/d3359,lend,0,0
p58/d3359,one,0,0
p58/d3381,Typhoon,1,0
p58/d3381,approaching,0,0
p58/d3381,Shikoku,0,0
p58/d3386,Tom,0,0
p58/d3386,playing,0,0
p58/d3387,Tom,0,0
p58/d3387,glanced,1,0
p58/d3387,Mary,0,0
p58/d3425,None,0,0
p58/d3425,flowers,1,0
p58/d3425,made,0,0
p58/d3425,plastic,1,0
p58/d3426,subpoenaed,1,1
p58/d3433,Replace,1,0
p58/d3433,old,0,1
p58/d3433,tires,1,0
p58/d3433,new,1,1
p58/d3433,ones,0,0
p59/d0016,man,1,0
p59/d0016,holding,0,1
p59/d0016,frog,1,0
p59/d0069,enjoyed,1,0
p59/d0069,party,0,0
p59/d0226,okay,0,0
p59/d0711,co-authored,1,1
p59/d0791,island,1,0
p59/d0791,lies,0,0
p59/d0791,west,0,0
p59/d0791,Japan,0,0
p59/d0793,chair,1,0
p59/d0793,is,0,0
p59/d0793,window,1,0
p59/d0807,Dr.,1,0
p59/d0807,started,0,0
p59/d0807,teach,0,1
p59/d0822,borrowed,1,1
p59/d0822,book,0,0
p59/d0857,right-handed,1,1
p59/d0888,door,1,0
p59/d0888,closed,0,0
p59/d1383,tall,0,1
p59/d1383,France,0,0
p59/d1387,year,0,0
p59/d1387,die,0,0
p59/d1389,is,0,0
p59/d1389,real,0,0
p59/d1389,name,1,0
p59/d1390,located,0,0
p59/d1471,owe,0,1
p59/d1471,dollars,1,0
p59/d1512,He,0,0
p59/d1512,built,0,0
p59/d1512,new,1,0
p59/d1512,house,1,0
p59/d1560,Tom,0,0
p59/d1560,cut,0,0
p59/d1630,boat,1,0
p59/d1630,adrift,0,0
p59/d1633,Tom,0,0
p59/d1633,took,0,0
p59/d1682,provided,0,1
p59/d1682,food,0,0
p59/d1714,undressing,1,1
p59/d1760,Tom,0,0
p59/d1760,grimaced,1,1
p59/d1760,bravely,1,1
p59/d1811,Countless,0,0
p59/d1811,stars,1,0
p59/d1811,twinkling,0,1
p59/d1811,sky,1,1
p59/d1905,ample,1,0
p59/d1905,room,0,0
p59/d1905,attic,0,0
p59/d1910,hate,0,1
p59/d1910,raw,0,0
p59/d1910,onions,1,0
p59/d1928,He,0,0
p59/d1928,named,1,1
p59/d1928,son,1,1
p59/d1930,building,1,0
p59/d1930,belongs,1,1
p59/d1946,like,0,0
p59/d2024,handy,0,0
p59/d2048,lovers,1,0
p59/d2048,exchanged,1,0
p59/d2048,letters,0,0
p59/d2149,He,0,0
p59/d2149,knows,0,0
p59/d2149,like,0,0
p59/d2149,meetings,0,0
p59/d2190,He,0,0
p59/d2190,deaf,0,0
p59/d2190,pleas,0,0
p59/d2202,were,0,0
p59/d2202,islands,1,0
p59/d2202,sea,1,0
p59/d2257,call,0,0
p59/d2260,cat,1,0
p59/d2260,is,0,0
p59/d2260,Tom,0,0
p59/d2293,travel,0,0
p59/d2293,cash,1,1
p59/d2303,brushed,1,0
p59/d2303,hair,1,1
p59/d2376,People,0,0
p59/d2376,urinating,0,0
p59/d2379,born,0,0
p59/d2386,blood,1,1
p59/d2453,program,0,0
p59/d2453,was,0,0
p59/d2453,success,1,1
p59/d2521,caught,0,0
p59/d2521,foxes,1,0
p59/d2549,leave,0,0
p59/d2551,people,0,0
p59/d2551,arrested,0,0
p59/d2593,cost,0,1
p59/d2649,stars,1,0
p59/d2649,twinkling,0,0
p59/d2649,sky,1,0
p59/d2669,landing,0,1
p59/d2669,perfect,0,1
p59/d2672,dancing,0,0
p59/d2672,field,1,0
p59/d2673,enjoy,1,1
p59/d2673,hanging,0,0
p59/d2698,Tom,0,0
p59/d2698,took,0,0
p59/d2698,Mary,0,0
p59/d2698,zoo,0,0
p59/d2699,it,0,0
p59/d2699,true,0,0
p59/d2699,beat,0,0
p59/d2732,girl,1,0
p59/d2732,hair,1,0
p59/d2732,is,0,0
p59/d2732,long,0,1
p59/d2739,politician,0,1
p59/d2739,honest,1,0
p59/d2769,Meg,0,0
p59/d2769,tall,0,1
p59/d2769,Ken,0,0
p59/d2827,very,0,0
p59/d2827,thought,0,0
p59/d2827,abhorrent,0,0
p59/d2870,foreign,0,0
p59/d2870,language,1,1
p59/d2870,learning,0,1
p59/d2900,weeded,1,1
p59/d2900,garden,1,0
p59/d2928,Some,0,0
p59/d2928,money,1,0
p59/d2928,stolen,1,0
p59/d2962,It,0,0
p59/d2962,fault,0,0
p59/d2962,it,0,0
p59/d2974,Tom,0,0
p59/d2974,know,0,0
p59/d2974,joking,0,0
p59/d2986,Tom,0,0
p59/d2986,trapped,0,0
p59/d2986,cave,1,0
p59/d2986,days,0,0
p59/d3046,suffer,0,0
p59/d3046,melancholy,1,0
p59/d3099,Tom,0,0
p59/d3099,said,0,0
p59/d3099,yesterday,0,0
p59/d3120,It,0,0
p59/d3120,happened,1,0
p59/d3126,cavalry,1,1
p59/d3126,charged,1,0
p59/d3126,enemy,1,1
p59/d3159,glass,1,0
p59/d3159,is,0,0
p59/d3163,He,0,0
p59/d3163,young,0,0
p59/d3163,single,0,0
p59/d3169,Tom,0,0
p59/d3169,looked,1,0
p59/d3169,moon,1,0
p59/d3180,seen,1,0
p59/d3180,wolves,1,0
p59/d3181,He,0,0
p59/d3181,flew,1,0
p59/d3181,London,0,0
p59/d3181,Paris,0,0
p59/d3193,Mary,0,0
p59/d3193,be,0,0
p59/d3193,hairdresser,1,0
p59/d3229,watch,0,0
p59/d3229,movies,1,1
p59/d3229,English,1,0
p59/d3229,become,1,0
p59/d3229,fluent,0,0
p59/d3229,it,0,0
p59/d3246,suffer,0,1
p59/d3323,He,0,0
p59/d3323,came,0,0
p59/d3323,afternoon,1,0
p59/d3325,He,0,0
p59/d3325,ordered,0,1
p59/d3325,beer,1,1
p59/d3358,continent,1,1
p59/d3358,is,0,0
p59/d3416,bit,0,0
p59/d3477,Tom,0,0
p59/d3477,picked,0,0
p59/d3477,berries,1,0
p59/d3477,ate,0,0
p59/d3495,marry,1,0
p59/d3495,Thomas,0,0
p62/d0761,cost,0,0
p62/d0784,killed,1,0
p62/d0847,visiting,0,0
p62/d0847,Paris,0,0
p62/d0880,like,0,0
p62/d0891,train,1,0
p62/d0891,hours,0,0
p62/d0943,He,0,0
p62/d0943,afraid,1,0
p62/d0943,dogs,1,0
p62/d1213,strong,1,0
p62/d1213,Germany,0,0
p62/d1380,Who,0,0
p62/d1380,married,0,0
p62/d1381,mother,1,0
p62/d1381,die,0,1
p62/d1382,person,1,1
p62/d1382,developed,1,0
p62/d1382,COBOL,1,0
p62/d1385,Who,0,0
p62/d1385,is,0,0
p62/d1385,president,1,0
p62/d1385,FIAT,0,0
p62/d1388,children,0,0
p62/d1388,have,0,0
p62/d1391,old,0,0
p62/d1391,died,1,0
p62/d1394,theodolite,1,1
p62/d1394,measure,0,0
p62/d1397,He,0,0
p62/d1397,seduced,1,1
p62/d1397,Tom,0,0
p62/d1414,He,0,0
p62/d1414,boarded,1,1
p62/d1414,plane,0,0
p62/d1414,bound,0,0
p62/d1468,girl,1,0
p62/d1468,skillful,0,0
p62/d1468,knitting,0,0
p62/d1545,Actinium,1,0
p62/d1545,discovered,0,0
p62/d1552,snatched,0,0
p62/d1552,snacks,0,0
p62/d1552,sitting,0,0
p62/d1552,table,1,0
p62/d1558,prefers,1,0
p62/d1558,Pepsi,1,1
p62/d1632,Tom,0,0
p62/d1632,allergic,0,0
p62/d1632,peanuts,0,0
p62/d1657,knocked,0,1
p62/d1657,door,1,0
p62/d1681,vulgar,0,0
p62/d1681,jokes,1,0
p62/d1705,He,0,0
p62/d1705,resented,1,1
p62/d1705,friend,1,0
p62/d1705,action,1,0
p62/d1751,took,0,0
p62/d1751,hours,0,1
p62/d1751,fly,0,0
p62/d1751,Japan,0,0
p62/d1762,Tom,0,0
p62/d1762,bought,1,1
p62/d1762,new,0,0
p62/d1769,Tom,0,0
p62/d1769,undressing,1,1
p62/d1806,teachers,1,0
p62/d1806,solve,1,1
p62/d1806,problem,0,0
p62/d1823,born,0,0
p62/d1901,gave,0,0
p62/d1924,He,0,0
p62/d1924,allergic,0,0
p62/d1924,latex,1,0
p62/d1986,call,0,0
p62/d2006,he,0,0
p62/d2006,lazy,0,0
p62/d2034,He,0,0
p62/d2037,spent,1,0
p62/d2037,weekend,1,0
p62/d2037,friends,1,1
p62/d2040,born,0,0
p62/d2040,Hiroshima,0,0
p62/d2047,Korean,0,0
p62/d2053,Registration,1,0
p62/d2053,starts,0,0
p62/d2060,lost,0,0
p62/d2060,sunglasses,1,1
p62/d2092,Tom,0,0
p62/d2092,wiped,0,0
p62/d2092,tears,0,0
p62/d2200,allergic,0,0
p62/d2200,corn,0,0
p62/d2215,sister,1,0
p62/d2215,lives,0,0
p62/d2215,Yokohama,0,0
p62/d2217,drive,0,0
p62/d2312,know,0,1
p62/d2312,word,1,1
p62/d2314,Tom,0,0
p62/d2314,dumbfounded,0,0
p62/d2337,Tom,0,0
p62/d2337,escaped,1,0
p62/d2441,kind,0,0
p62/d2441,car,1,0
p62/d2441,drive,0,0
p62/d2448,Tom,0,0
p62/d2448,playing,0,0
p62/d2448,tennis,1,1
p62/d2448,Mary,0,0
p62/d2450,faults,0,0
p62/d2450,he,0,0
p62/d2450,popular,1,1
p62/d2472,accept,0,0
p62/d2472,work,1,0
p62/d2472,help,0,0
p62/d2474,donkey,1,0
p62/d2474,kicked,0,0
p62/d2474,dog,1,0
p62/d2474,bitten,1,0
p62/d2474,it,0,0
p62/d2524,married,0,0
p62/d2524,American,0,0
p62/d2532,tired,0,1
p62/d2566,prisoner,1,1
p62/d2566,escaped,1,0
p62/d2566,prison,1,0
p62/d2568,speak,0,0
p62/d2568,French,1,0
p62/d2598,one,0,0
p62/d2598,gambling,0,0
p62/d2617,bought,1,0
p62/d2617,parrot,1,0
p62/d2622,drinking,0,0
p62/d2622,milk,1,0
p62/d2651,Candles,1,0
p62/d2651,provided,0,0
p62/d2653,typical,1,1
p62/d2653,Bavarian,0,0
p62/d2653,breakfast,1,0
p62/d2653,consists,0,0
p62/d2653,white,0,0
p62/d2653,sausage,1,1
p62/d2653,pretzels,1,1
p62/d2730,Tom,0,0
p62/d2730,sprinkled,0,0
p62/d2730,sugar,1,0
p62/d2730,toast,1,1
p62/d2802,bought,1,0
p62/d2811,ate,0,1
p62/d2811,apple,1,0
p62/d2858,Tom,0,0
p62/d2858,snickered,1,0
p62/d2919,Cuba,0,0
p62/d2919,likes,0,1
p62/d2919,it,0,0
p62/d2926,touched,1,0
p62/d2926,toad,0,0
p62/d2971,Nobody,0,0
p62/d2971,contacted,0,0
p62/d2973,Hurricane,1,0
p62/d2973,Sandy,0,0
p62/d2973,coming,0,1
p62/d2982,grabbed,0,0
p62/d2982,hand,1,0
p62/d3042,drank,1,0
p62/d3042,pints,1,0
p62/d3042,beer,1,0
p62/d3110,suffers,0,0
p62/d3110,low,0,0
p62/d3208,foot,1,0
p62/d3208,aching,0,0
p62/d3253,stretch,0,0
p62/d3253,right,0,0
p62/d3253,arm,1,0
p62/d3287,added,1,1
p62/d3287,new,0,0
p62/d3296,building,1,0
p62/d3296,stories,0,0
p62/d3296,high,0,0
p62/d3327,cat,1,0
p62/d3327,escaped,0,0
p62/d3354,is,0,0
p62/d3354,eye,1,0
p62/d3371,reading,0,0
p62/d3371,favourite,0,0
p62/d3371,book,1,0
p62/d3380,brother,1,0
p62/d3380,bought,1,0
p62/d3415,Tom,0,0
p62/d3415,upset,0,0
p62/d3416,played,1,0
p62/d3416,golf,1,1
p62/d3423,mother,1,0
p62/d3423,gave,0,0
p62/d3443,He,0,0
p62/d3443,acted,0,0
p62/d3443,lunatic,1,1
